gender,age,race,education,marital_status,income,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days
2,38,4,5,1,5.0,2,2,0,3
2,32,2,4,1,2.73,3,2,5,0
1,57,1,5,1,5.0,4,4,4,45
1,27,1,5,1,1.44,4,4,0,0
2,54,6,3,2,2.89,2,0,0,0
1,44,6,5,1,5.0,2,0,0,3
1,33,4,3,3,1.88,5,0,0,5
1,20,1,4,3,5.0,4,4,1,10
2,32,6,5,1,3.2,0,0,2,1
1,22,1,3,1,1.88,4,4,3,4
1,42,2,5,1,4.45,3,1,0,0
1,35,6,4,3,2.79,14,10,4,10
2,41,1,3,1,0.68,5,0,0,0
1,29,6,3,1,0.79,1,1,0,0
2,42,4,4,1,2.77,3,1,2,2
2,53,6,5,2,5.0,3,0,0,2
2,74,3,4,2,1.81,1,1,2,4
2,54,3,3,1,5.0,12,8,0,0
2,39,3,5,1,5.0,4,2,0,0
2,63,3,5,2,5.0,15,1,0,1
1,46,6,5,1,5.0,6,2,0,0
2,44,1,5,1,5.0,2,1,0,0
2,42,4,2,1,2.76,0,0,0,1
1,23,3,4,3,5.0,7,1,1,15
2,56,3,4,1,5.0,0,0,0,0
2,37,1,4,1,1.99,2,2,0,0
2,71,2,2,2,1.52,1,1,0,0
2,34,4,3,3,0.69,5,1,0,0
1,48,2,5,1,2.66,7,3,10,0
1,69,3,4,1,2.32,0,0,3,0
1,73,4,4,2,4.0,2,0,0,0
1,62,4,4,2,2.59,7,3,8,2
1,38,4,5,1,1.43,3,3,0,0
2,44,3,5,3,3.01,3,0,0,5
1,75,3,3,1,4.35,1,0,3,8
2,71,6,5,3,5.0,0,0,0,0
1,38,2,1,1,0.7,5,0,10,0
1,59,3,4,1,4.06,1,0,0,0
1,46,1,4,1,2.1,2,2,0,3
1,72,4,2,2,0.74,0,0,0,0
1,67,4,4,1,0.96,3,2,1,1
1,38,1,2,2,2.31,10,10,15,0
2,40,1,3,1,3.25,1,0,0,0
2,46,1,2,1,1.7,1,1,0,0
1,49,3,4,1,5.0,2,0,0,0
1,48,4,4,1,5.0,3,2,2,0
1,31,6,5,1,2.72,1,1,0,30
2,57,3,4,2,0.77,1,1,0,2
2,41,3,5,1,2.55,1,1,0,1
2,38,1,1,1,2.03,1,1,8,1
2,37,3,3,1,2.15,4,4,0,2
2,33,7,3,3,2.2,1,1,0,0
2,60,3,3,1,5.0,3,1,1,0
1,57,7,4,1,5.0,2,0,0,0
2,52,1,4,2,0.96,1,0,0,0
2,57,2,4,1,0.82,2,0,0,0
1,33,6,5,1,3.88,3,1,1,0
2,50,4,3,1,0.35,3,2,4,0
1,34,3,4,1,0.3,1,1,0,5
1,20,4,3,3,0.74,3,3,0,3
1,33,2,2,1,2.65,2,2,0,0
1,45,3,5,3,0.66,2,1,0,5
2,38,3,5,3,0.3,3,1,0,1
1,29,1,2,1,2.59,7,7,0,0
1,32,1,2,1,2.39,2,1,0,1
2,65,3,4,2,2.2,1,0,0,0
1,23,3,5,1,4.62,3,0,0,0
2,57,3,3,2,1.27,2,2,0,15
1,62,4,4,3,0.56,1,0,0,8
1,31,4,4,3,0.74,7,5,15,10
2,61,3,3,2,0.58,2,2,0,3
1,64,3,5,1,3.69,1,0,1,3
2,34,3,5,3,2.16,3,2,1,0
1,67,4,1,3,1.16,0,0,0,60
2,52,3,4,1,5.0,3,1,0,0
2,60,1,4,1,5.0,3,1,0,0
1,62,6,5,1,5.0,3,0,0,0
2,80,3,3,1,5.0,1,1,30,0
1,22,6,5,3,3.85,7,0,0,0
1,25,3,3,3,5.0,10,2,0,0
2,30,4,4,3,2.07,0,0,0,0
2,60,3,3,1,1.19,5,5,1,12
2,47,4,5,2,5.0,3,0,2,0
1,74,4,3,1,3.48,2,2,0,0
2,28,3,2,1,0.51,0,0,1,8
2,42,2,3,2,3.2,3,3,3,0
2,60,3,3,2,0.82,3,1,2,15
2,27,7,4,2,5.0,10,7,0,0
2,60,3,3,1,0.62,0,0,0,1
1,41,3,2,3,2.56,1,0,2,0
1,62,1,1,1,0.81,2,1,8,0
1,36,1,1,1,1.95,2,1,1,0
2,39,3,5,3,5.0,5,2,3,4
1,52,3,4,1,3.88,5,2,0,2
1,56,7,5,2,4.68,0,0,3,0
2,56,3,3,1,2.13,2,0,0,0
2,34,3,5,1,4.78,12,4,1,10
1,55,2,3,1,2.88,7,0,17,0
2,52,6,3,1,4.9,6,2,12,8
1,45,2,1,1,3.32,5,1,0,0
2,49,4,4,2,5.0,3,2,0,0
2,60,6,2,1,0.74,0,0,0,0
1,44,3,4,1,2.61,6,5,0,0
2,69,4,5,2,4.81,2,0,1,0
1,52,7,5,1,5.0,14,0,7,0
1,32,3,3,1,1.02,10,10,3,4
1,58,4,4,2,2.24,2,1,4,0
2,31,4,4,3,1.18,5,5,0,0
1,50,7,4,2,2.0,0,0,0,7
2,29,6,3,1,2.43,3,3,0,0
1,34,3,4,3,1.36,0,0,0,0
1,29,3,4,3,0.58,3,1,0,0
2,64,3,5,1,4.2,3,2,2,4
2,30,4,3,3,1.17,2,2,0,10
1,26,1,2,3,1.64,14,14,0,0
2,25,7,4,3,2.2,6,4,0,10
1,80,3,5,1,4.73,4,1,1,3
2,55,6,5,1,5.0,1,1,0,0
2,72,3,4,1,5.0,0,0,0,0
2,35,6,2,1,1.39,0,0,0,0
1,68,3,4,1,3.18,5,0,0,0
1,45,4,4,1,3.18,6,3,0,0
1,47,4,3,1,1.13,2,0,0,0
2,59,7,4,3,0.23,1,1,0,0
1,62,4,3,1,1.57,2,1,8,1
1,51,4,3,2,3.28,2,1,0,2
1,39,3,3,1,2.15,2,2,0,3
2,36,3,4,1,2.64,3,1,0,0
1,80,3,4,2,4.0,2,0,0,0
1,61,3,1,1,1.77,1,1,0,2
2,40,3,3,1,1.56,1,0,1,0
1,69,3,1,2,0.93,0,0,0,8
2,80,4,4,2,1.84,0,0,0,0
1,23,4,3,3,0.0,14,10,0,2
1,80,3,3,3,5.0,3,0,0,5
2,50,6,5,1,5.0,3,0,0,0
1,72,3,4,2,2.46,0,0,0,0
1,79,3,3,1,2.59,2,0,1,20
2,47,3,3,1,3.4,1,0,0,0
1,59,4,3,2,3.03,0,0,0,0
2,63,3,4,2,5.0,7,1,0,1
1,26,1,4,1,3.31,5,5,0,0
2,56,4,5,1,5.0,6,6,0,0
2,42,1,4,1,5.0,21,3,8,0
2,55,1,3,1,3.31,4,2,3,0
1,48,3,5,1,5.0,2,2,2,0
1,23,1,4,3,2.56,3,1,0,4
1,46,4,4,3,0.03,0,0,0,0
1,71,4,5,1,3.05,0,0,2,0
1,54,3,3,1,2.67,4,1,2,6
1,55,2,1,1,1.82,1,1,0,0
1,57,6,5,1,3.69,0,0,0,0
1,59,3,5,2,2.27,5,2,1,3
1,36,6,5,1,4.19,2,1,0,0
2,67,2,4,2,1.16,6,6,0,0
2,60,4,4,2,1.3,8,8,0,0
1,20,3,3,3,1.66,4,4,0,60
2,75,3,4,1,3.08,4,2,0,0
2,80,7,1,1,1.1,2,2,0,1
2,74,3,4,1,5.0,4,2,12,0
2,28,2,3,1,1.19,1,1,0,1
1,80,2,4,2,0.75,0,0,0,0
2,66,7,4,2,0.84,0,0,0,0
1,60,4,5,1,5.0,7,0,0,0
1,80,3,4,1,1.71,1,1,0,0
1,80,3,3,1,2.11,5,3,3,3
2,32,3,3,3,1.22,2,1,1,1
2,27,1,2,2,0.0,21,21,0,0
1,25,3,3,1,3.54,2,2,1,2
1,69,4,5,1,1.32,10,7,10,21
2,65,4,4,1,2.32,5,1,2,0
1,37,2,4,1,1.22,0,0,0,0
2,43,4,4,3,2.18,7,7,0,0
1,47,3,4,1,3.03,5,3,4,3
1,53,3,4,3,0.1,0,0,0,10
1,80,6,2,1,3.48,1,0,0,7
2,28,1,4,3,1.66,4,0,4,1
2,30,7,5,3,2.4,2,0,3,2
2,51,6,5,1,5.0,2,0,0,0
1,71,2,3,2,2.07,0,0,0,0
2,80,4,2,2,0.97,1,1,0,0
1,74,3,3,1,2.3,3,3,0,2
2,62,1,4,1,5.0,1,0,0,0
1,75,3,3,1,3.55,4,3,5,1
2,21,4,5,3,5.0,4,0,0,1
2,24,3,4,2,0.35,5,1,30,3
2,31,7,4,2,5.0,2,0,2,0
2,56,6,5,1,5.0,0,0,4,0
1,73,3,3,2,2.99,0,0,0,0
1,69,7,2,1,2.06,1,1,0,0
1,33,6,5,1,3.92,1,0,0,0
1,80,3,3,1,3.04,2,0,0,0
1,48,6,1,1,1.21,0,0,0,12
1,74,3,4,1,2.37,5,0,0,3
2,64,2,1,1,0.25,1,1,0,0
1,33,6,5,1,4.66,2,0,3,2
1,43,3,2,1,1.67,4,4,0,0
2,69,3,5,2,1.83,1,1,1,0
1,71,3,4,1,1.68,2,2,0,0
1,50,2,2,1,1.89,0,0,0,0
1,66,4,5,2,2.8,1,0,3,1
1,48,7,5,1,3.88,1,0,0,21
1,72,3,3,2,0.8,4,0,0,0
2,49,3,5,2,1.22,21,2,14,5
2,36,3,2,1,4.81,2,2,3,4
1,20,4,3,3,3.92,4,2,0,1
1,67,4,5,1,2.49,2,2,0,0
2,55,3,5,2,4.0,4,4,3,15
2,53,2,1,2,0.49,0,0,0,0
2,70,3,4,2,1.08,7,0,0,0
2,80,4,3,2,4.08,2,2,0,3
2,20,2,3,3,1.08,2,2,0,0
1,43,1,4,1,4.51,5,2,0,2
2,53,2,5,1,5.0,0,0,0,0
2,37,6,5,1,4.69,2,1,0,0
1,49,4,5,2,5.0,2,2,0,0
2,55,3,5,1,5.0,2,2,0,0
1,21,4,3,3,4.62,2,2,0,0
1,59,2,4,1,2.66,0,0,0,0
2,42,2,5,1,5.0,0,0,0,0
1,63,4,2,2,1.2,0,0,8,0
2,29,3,3,3,0.31,0,0,0,0
2,50,3,4,1,2.44,10,10,6,12
2,32,3,3,1,0.65,1,0,1,0
1,23,3,4,3,2.49,1,1,1,0
1,64,1,1,1,1.35,3,3,0,3
1,21,4,4,1,2.13,3,1,1,3
2,59,3,5,1,1.23,1,0,2,2
2,38,3,4,1,1.14,2,2,0,0
2,80,6,4,1,5.0,3,1,2,0
2,63,4,4,2,3.69,4,1,0,10
1,35,2,4,1,5.0,2,1,0,0
1,39,6,5,1,5.0,1,1,0,1
1,33,6,5,1,3.66,3,0,1,0
1,29,3,2,1,0.61,14,14,5,0
2,75,3,3,1,4.1,3,1,0,0
1,63,3,5,1,5.0,1,1,3,0
1,63,6,1,1,1.26,0,0,0,0
2,73,3,4,2,0.48,0,0,0,0
2,80,3,4,1,2.94,0,0,0,0
1,63,4,3,1,4.73,5,5,0,3
1,24,4,2,3,1.66,14,14,0,0
1,70,3,2,1,2.04,0,0,0,4
1,57,4,4,1,5.0,12,8,0,2
1,70,3,4,1,1.24,1,1,0,0
2,26,1,2,3,0.0,4,4,0,0
1,52,3,5,1,1.39,3,2,3,0
1,49,1,1,2,1.73,10,3,0,5
1,63,6,2,1,0.41,0,0,0,0
1,21,6,3,3,1.38,2,0,0,0
2,59,4,3,2,1.18,5,0,0,0
2,69,3,5,1,5.0,0,0,0,1
2,74,3,4,1,5.0,0,0,0,0
1,43,1,2,1,2.15,3,3,0,0
2,55,6,5,1,5.0,8,0,0,0
1,26,6,5,3,3.45,1,1,0,0
1,22,6,3,3,2.11,14,1,0,20
2,34,4,3,2,0.05,5,3,0,15
1,52,4,3,3,0.62,2,0,0,6
1,64,2,5,1,4.1,4,1,3,0
1,70,3,3,1,3.67,2,1,0,2
2,65,2,5,2,0.38,2,0,0,4
2,80,3,3,2,1.41,2,0,0,0
1,31,1,3,1,0.77,3,3,2,0
1,74,2,2,1,1.52,3,3,0,0
2,30,3,5,1,5.0,6,2,1,1
1,80,1,5,1,3.37,3,2,0,0
2,42,3,5,1,1.46,3,2,3,0
1,80,4,3,1,2.77,0,0,0,0
2,47,2,1,1,0.45,2,0,0,2
2,30,2,5,1,5.0,4,2,0,0
2,73,3,3,1,3.04,1,0,4,5
1,41,4,4,3,0.56,2,2,0,7
2,60,2,5,1,2.7,1,0,0,0
2,56,6,5,1,3.69,0,0,0,0
2,58,6,4,2,0.48,2,2,1,0
2,53,2,3,3,1.09,2,2,0,0
2,33,6,5,1,2.39,3,2,0,0
2,50,3,4,1,5.0,3,0,0,0
1,40,3,5,1,5.0,5,2,0,0
1,60,4,4,1,1.26,3,2,0,0
1,62,1,1,1,1.45,0,0,0,0
2,30,1,1,1,0.45,0,0,4,0
2,49,3,4,2,1.37,7,7,0,25
2,42,4,5,2,5.0,3,3,0,1
2,50,4,3,3,0.91,1,1,0,1
1,50,1,1,3,0.4,6,6,0,0
2,20,1,2,3,0.45,3,3,0,0
2,46,1,2,2,1.1,3,1,1,3
2,29,4,5,3,1.65,2,2,1,0
2,53,2,1,1,0.66,0,0,0,0
2,57,3,5,1,5.0,1,0,0,2
2,49,6,1,1,0.7,2,2,0,0
1,51,2,4,1,0.76,0,0,0,0
2,24,3,4,1,2.13,2,2,0,0
2,42,4,4,3,0.99,3,1,4,0
2,29,3,4,1,1.82,2,2,1,30
1,21,3,3,3,2.72,4,3,10,15
2,42,1,5,1,5.0,3,1,0,1
2,74,3,4,1,3.55,2,1,0,0
1,67,3,3,1,1.02,0,0,0,0
2,47,6,5,1,1.21,3,2,0,5
1,38,1,1,1,0.49,7,3,0,0
2,33,3,2,1,0.64,5,5,0,25
2,35,1,4,1,1.44,0,0,0,4
2,43,1,4,1,2.91,4,3,0,2
1,24,4,4,3,5.0,5,5,0,0
2,31,4,2,3,0.52,3,3,0,1
2,59,6,2,1,2.24,21,0,0,0
1,64,3,3,2,1.49,1,1,1,4
1,60,3,2,2,1.58,2,1,0,4
1,46,4,3,1,3.4,3,3,0,0
2,56,2,1,2,1.82,0,0,0,3
1,22,4,3,1,1.15,1,1,0,0
2,24,4,4,2,1.66,1,0,0,1
1,46,3,4,1,1.82,0,0,0,1
2,59,3,5,1,1.6,0,0,3,4
2,39,3,5,1,4.22,2,1,0,0
2,55,4,3,3,0.07,5,4,3,0
1,34,4,3,1,1.26,0,0,1,1
1,50,1,1,1,2.79,0,0,1,0
2,55,6,3,2,1.1,1,1,0,0
2,30,4,3,3,0.61,10,10,15,0
2,61,4,5,1,2.46,4,2,8,0
2,69,4,4,1,2.72,1,1,1,0
2,51,4,4,3,1.12,2,2,0,0
1,26,3,4,1,2.27,4,2,3,3
2,22,1,4,1,3.83,2,0,0,0
2,40,1,3,1,0.81,0,0,0,0
1,52,3,4,1,5.0,4,0,10,0
1,80,1,1,1,0.61,5,5,16,0
2,28,6,5,3,5.0,8,0,10,10
1,65,2,2,2,2.12,0,0,6,4
1,49,4,3,2,0.9,2,2,0,0
2,62,4,5,1,3.84,3,3,0,0
2,76,4,3,2,0.76,0,0,0,3
1,65,1,1,1,2.66,1,0,1,0
2,31,3,4,1,5.0,3,1,6,0
2,57,3,5,3,5.0,5,5,10,5
2,59,3,4,2,1.09,0,0,2,3
2,70,3,4,3,0.72,10,5,6,0
2,49,4,4,1,5.0,14,4,17,21
1,80,4,3,1,1.02,4,3,0,0
1,24,6,5,3,5.0,3,3,0,0
2,27,3,4,2,4.04,1,0,0,0
1,21,1,3,3,1.29,21,3,0,4
2,48,3,5,2,2.79,1,1,0,0
1,51,3,4,1,3.92,2,1,0,0
2,40,6,5,1,2.4,3,0,5,0
2,20,3,4,3,3.79,14,2,10,2
2,80,4,4,1,4.41,0,0,0,0
1,46,4,2,1,1.63,0,0,0,0
1,24,7,2,1,1.21,0,0,0,3
1,25,4,3,1,0.1,15,2,0,4
2,67,6,1,1,3.94,0,0,0,0
2,30,1,4,3,0.92,7,2,0,30
1,30,4,4,3,4.07,14,9,0,0
2,48,4,4,3,2.4,5,3,10,12
2,26,1,3,3,2.72,0,0,0,0
2,35,2,4,3,1.3,2,1,0,0
2,27,6,5,3,0.56,1,1,4,4
1,52,4,3,2,2.8,1,1,0,0
1,27,1,2,1,1.73,8,3,0,5
1,48,1,1,1,1.29,5,5,0,0
2,67,6,1,2,4.08,2,1,0,0
1,45,4,4,2,5.0,1,0,2,0
2,70,6,4,2,5.0,14,0,0,4
1,53,4,3,1,1.76,1,1,2,2
1,63,4,3,2,0.79,3,3,4,0
2,44,7,4,1,2.49,0,0,1,0
1,64,4,5,1,3.03,3,0,0,0
2,80,3,3,2,2.16,3,0,0,0
2,52,1,4,1,5.0,3,1,0,0
2,70,3,5,1,2.78,0,0,1,1
2,56,4,4,2,1.01,2,2,5,2
2,33,4,4,3,0.94,0,0,0,0
1,20,4,3,3,0.08,3,2,0,12
1,56,6,5,1,5.0,4,0,0,0
1,68,3,4,2,5.0,7,0,20,0
1,48,3,5,1,5.0,5,0,0,1
2,44,3,5,1,5.0,6,1,2,4
2,51,1,3,2,1.89,6,6,4,5
2,46,4,5,3,5.0,5,4,1,4
2,41,4,5,3,1.57,3,3,0,7
2,37,3,2,1,2.39,7,7,0,4
1,22,2,3,1,1.79,5,2,0,2
1,66,4,5,2,1.44,0,0,0,0
1,35,3,3,2,0.98,6,0,2,8
2,51,1,2,2,1.18,0,0,0,0
2,61,3,4,2,3.49,10,5,5,0
1,40,3,4,3,0.77,5,5,7,10
1,55,4,3,3,0.35,1,1,8,1
2,78,3,3,1,1.95,3,0,0,3
2,60,4,5,2,0.21,0,0,0,1
2,80,3,3,2,2.63,2,0,2,1
2,66,4,2,2,0.82,5,0,0,0
1,76,3,3,1,5.0,2,0,3,0
2,33,2,4,2,0.57,0,0,0,0
2,28,6,5,1,2.69,4,0,17,0
2,44,6,1,1,1.21,0,0,1,3
2,72,3,5,2,2.8,6,2,2,4
2,79,3,3,2,1.42,0,0,0,4
2,70,3,3,1,1.77,1,1,0,1
2,55,7,3,1,1.22,1,0,0,0
1,54,4,5,3,5.0,0,0,0,2
2,51,3,3,2,2.79,1,0,8,15
1,22,6,4,3,3.66,7,6,0,10
1,22,4,4,1,0.24,3,0,0,0
2,27,4,4,3,4.85,7,3,0,0
2,54,1,3,2,1.15,14,14,0,0
2,27,4,3,3,0.56,5,5,0,10
2,60,3,4,3,1.11,2,1,2,4
1,80,3,4,1,0.89,6,0,0,0
2,50,1,4,1,1.17,4,1,0,0
1,68,4,3,1,1.02,2,2,0,0
2,30,4,5,1,2.45,3,3,0,0
1,60,1,1,1,1.99,0,0,0,0
1,27,1,4,1,1.39,0,0,0,0
2,47,4,5,3,3.34,2,2,0,0
1,51,6,5,1,5.0,1,1,0,1
1,21,1,4,3,1.94,2,1,0,0
1,80,3,5,1,5.0,7,1,0,1
1,21,3,3,3,5.0,4,2,0,8
2,48,1,4,1,4.31,6,6,5,0
1,65,4,2,2,0.71,2,0,0,0
1,67,3,2,1,3.86,2,0,0,0
1,28,6,2,3,2.15,7,5,15,20
1,37,4,2,1,2.31,1,1,1,30
2,56,3,4,1,5.0,2,0,0,0
1,31,1,4,1,0.64,14,14,0,2
1,52,3,3,3,1.23,6,4,0,8
1,25,4,3,3,0.04,3,3,0,0
1,55,2,1,1,1.38,1,0,0,0
1,26,4,4,3,1.34,3,1,1,2
1,23,2,4,3,4.74,15,7,3,0
2,63,3,4,1,5.0,12,4,0,8
1,64,6,5,1,5.0,7,0,0,0
1,34,6,5,1,4.0,2,0,0,0
1,49,4,4,3,5.0,1,0,0,1
2,74,3,3,2,2.48,0,0,0,0
2,67,6,5,2,3.91,0,0,0,0
2,80,3,3,1,2.43,6,2,17,0
2,47,3,2,1,0.58,0,0,0,0
1,57,7,3,2,1.85,4,2,2,5
1,21,1,4,3,2.0,1,1,0,10
2,49,3,3,2,1.83,1,1,0,0
2,50,7,5,2,2.16,9,3,21,0
1,28,1,3,1,2.72,2,2,0,0
2,75,2,1,2,1.06,0,0,0,0
2,32,2,1,3,0.03,0,0,0,0
2,59,4,3,2,0.79,1,1,1,0
1,62,4,3,2,0.95,0,0,0,4
1,36,3,5,1,5.0,5,1,0,0
1,28,1,5,1,1.2,2,2,0,0
1,61,2,1,1,2.08,0,0,0,0
2,30,4,5,1,1.19,1,1,0,0
2,35,3,4,1,3.5,1,1,2,0
1,70,2,3,1,1.99,5,0,0,0
2,57,3,4,1,3.37,12,1,0,2
2,21,4,4,3,3.4,5,5,21,21
1,80,7,3,1,1.48,1,0,12,0
1,80,3,2,2,1.19,2,0,0,0
1,22,4,2,3,1.2,12,0,0,0
2,38,1,4,1,2.92,3,3,1,0
1,68,4,2,3,0.57,0,0,0,0
2,60,7,4,3,2.8,2,0,0,0
1,39,3,4,1,3.05,5,5,3,2
1,40,6,5,1,3.47,6,3,10,0
2,21,3,4,3,0.39,2,1,0,0
2,43,6,5,1,5.0,1,0,0,8
1,28,2,5,3,0.0,7,5,4,4
2,61,4,3,2,0.28,0,0,0,1
2,58,4,1,1,1.34,7,1,4,0
1,24,1,3,3,1.7,3,2,0,0
2,48,6,5,1,5.0,0,0,0,0
1,40,3,3,2,0.39,10,10,10,20
2,61,1,1,1,1.78,3,0,8,0
1,65,2,5,1,5.0,7,4,0,0
2,39,3,5,1,5.0,3,2,1,2
2,47,6,5,1,3.08,10,2,5,3
1,22,4,3,3,0.88,4,4,0,0
2,28,3,3,3,3.04,6,6,2,5
2,68,3,5,2,5.0,0,0,12,0
1,51,4,3,3,0.82,0,0,0,1
2,69,3,3,2,1.72,4,4,0,0
2,32,2,2,1,0.58,1,1,0,0
2,35,1,5,1,4.34,5,2,8,1
2,31,4,4,3,2.24,4,4,1,0
1,77,3,4,2,2.08,0,0,0,3
1,69,6,4,1,0.88,4,0,0,0
2,21,1,3,2,1.41,1,1,1,0
2,68,4,2,2,1.24,5,1,0,0
2,35,1,4,1,3.84,2,2,0,4
1,59,3,5,1,3.67,5,0,0,1
2,23,1,4,3,5.0,10,10,0,0
1,29,6,5,3,1.7,4,0,0,0
2,23,3,3,1,0.96,1,1,2,0
2,51,6,3,1,4.57,0,0,1,0
2,56,4,3,1,3.68,1,1,3,0
2,71,6,5,1,2.22,0,0,0,0
2,55,6,5,2,1.07,4,0,0,0
2,57,3,4,1,3.52,1,1,4,5
1,38,4,4,1,2.49,6,3,0,0
2,67,2,2,2,1.15,0,0,0,0
2,34,4,3,3,1.65,0,0,3,1
2,49,6,2,1,2.29,0,0,1,1
1,64,3,5,1,4.2,3,2,2,4
2,22,4,3,3,1.67,0,0,4,0
2,75,4,4,2,0.41,0,0,2,1
2,31,4,5,3,5.0,4,1,10,0
2,67,3,4,1,1.73,2,0,1,3
1,55,3,3,1,2.15,4,1,0,0
2,44,7,3,3,1.02,0,0,0,0
2,77,4,1,3,0.4,0,0,0,0
1,36,3,5,1,3.98,2,0,2,0
1,67,3,5,1,5.0,11,7,0,0
2,34,3,4,1,3.5,2,1,0,4
2,25,1,4,1,0.81,2,2,10,0
1,29,4,4,3,1.54,2,2,1,3
2,47,2,4,1,3.98,4,3,0,2
1,29,3,3,2,0.24,3,1,2,12
2,42,1,1,1,0.45,0,0,0,4
1,26,4,4,3,0.08,6,6,0,0
2,72,3,3,1,2.43,3,2,0,0
1,60,3,4,1,3.88,3,2,0,7
2,32,6,4,1,1.38,1,0,0,8
2,36,1,5,1,3.98,6,0,8,0
1,60,4,3,1,5.0,1,1,0,0
2,69,4,1,1,1.25,2,2,0,2
1,38,6,5,1,4.41,5,4,5,5
1,36,3,5,1,5.0,10,3,0,0
1,33,3,4,1,1.18,3,3,0,0
1,65,4,2,1,4.16,1,1,1,1
2,62,2,3,1,1.18,0,0,0,0
2,35,1,3,1,2.17,1,1,5,0
2,63,6,1,2,5.0,0,0,0,0
1,70,6,5,1,5.0,0,0,0,1
2,30,3,4,3,1.72,3,3,0,10
1,32,1,4,3,3.16,14,14,1,2
2,23,4,2,1,0.61,5,5,0,3
1,73,3,3,1,1.97,3,1,0,0
2,61,1,1,1,1.99,0,0,0,0
1,80,3,4,2,3.98,0,0,0,0
2,65,3,3,2,5.0,5,2,0,20
1,67,7,4,1,1.16,7,4,0,2
1,59,4,2,2,1.06,0,0,0,2
2,64,1,4,2,3.29,1,0,4,1
1,48,6,5,1,5.0,5,1,1,5
1,62,1,2,1,0.23,1,1,1,0
2,53,6,3,1,5.0,0,0,0,0
1,62,3,3,2,0.0,2,2,0,0
1,53,4,4,2,1.56,4,0,0,0
1,51,4,3,2,0.04,3,1,1,0
2,59,3,4,1,3.22,2,1,0,0
2,44,6,5,1,5.0,4,0,0,0
2,65,3,3,3,0.9,1,1,0,8
2,62,3,4,1,5.0,2,0,0,0
2,63,4,3,2,0.8,2,2,2,0
1,62,3,3,3,0.61,0,0,3,20
2,80,3,4,2,1.84,1,1,0,2
1,56,4,3,1,4.91,12,8,0,0
1,75,4,3,2,5.0,0,0,0,0
2,79,3,5,2,2.43,4,1,5,4
2,49,7,3,1,5.0,4,1,7,0
2,65,3,5,2,4.53,2,0,1,0
1,41,2,4,2,4.81,2,0,0,0
1,63,6,2,1,2.38,1,1,0,0
2,33,3,3,3,1.73,2,1,0,3
2,60,6,5,1,5.0,2,0,0,1
2,41,1,3,3,2.49,0,0,0,3
1,57,7,2,2,0.62,2,2,0,0
1,28,3,3,1,0.84,0,0,0,2
2,46,3,5,1,4.15,1,1,1,0
2,44,4,4,2,0.77,2,2,30,4
2,57,4,4,1,3.37,2,1,0,0
2,45,3,4,1,2.64,4,0,0,0
2,21,7,4,3,1.64,0,0,0,0
1,80,3,2,2,1.2,0,0,20,5
1,55,3,3,1,5.0,6,1,15,5
1,55,3,4,2,0.8,15,0,0,30
2,52,4,4,1,1.82,2,1,1,0
2,52,1,3,1,3.79,5,3,0,0
2,73,2,3,2,0.17,0,0,0,0
1,63,3,3,1,5.0,12,7,15,2
2,37,2,3,3,0.68,2,2,0,0
2,68,7,4,2,1.66,0,0,2,3
2,42,3,5,1,5.0,4,1,0,2
2,36,4,4,3,0.12,3,3,15,10
1,71,3,3,1,1.17,0,0,0,0
2,78,2,5,2,1.5,0,0,0,0
2,32,3,5,2,2.34,2,1,4,0
2,64,2,2,1,0.54,0,0,0,0
2,55,4,4,3,1.01,4,3,2,2
2,34,2,4,1,3.33,7,5,0,2
2,70,3,5,1,5.0,2,1,3,0
2,80,3,4,1,3.4,5,0,0,0
2,33,1,1,3,0.92,0,0,0,0
1,32,4,4,1,0.88,7,7,2,0
1,57,3,5,1,1.78,10,10,0,1
1,66,3,3,1,2.26,1,0,0,0
1,43,4,2,1,1.13,5,5,8,0
1,80,3,1,2,1.06,3,0,5,5
1,80,3,4,2,1.02,0,0,15,20
1,64,4,5,1,5.0,2,1,0,4
2,80,3,4,1,1.85,1,1,2,3
1,36,6,3,1,1.36,7,0,1,0
1,59,4,3,3,0.99,4,4,0,0
2,70,3,2,2,1.24,4,2,10,2
2,37,1,4,2,1.26,7,0,0,0
2,57,4,2,1,1.04,1,0,2,0
1,35,3,4,1,1.58,2,0,3,0
1,52,7,4,3,1.99,1,0,0,2
2,44,2,4,1,1.36,0,0,0,5
1,49,3,4,3,4.94,0,0,0,21
2,24,3,5,1,0.56,2,1,0,0
2,41,4,4,3,0.32,0,0,7,4
1,42,3,4,1,5.0,2,0,0,2
2,62,6,3,2,0.58,0,0,1,0
2,31,3,4,1,4.14,2,2,2,0
1,36,3,4,1,4.05,10,4,0,0
1,34,3,5,1,4.06,8,2,2,0
1,70,6,1,1,1.27,0,0,0,0
2,61,3,2,3,1.88,1,0,0,0
1,60,2,4,1,2.82,1,1,0,0
2,58,4,5,3,3.92,1,0,0,0
1,26,7,5,3,5.0,3,0,0,25
2,34,1,4,1,1.52,1,1,3,2
1,72,2,1,1,0.09,2,2,0,0
1,35,3,2,1,1.53,3,2,10,4
2,63,3,3,1,5.0,1,1,30,0
2,27,6,5,1,4.81,1,0,0,0
1,45,7,3,2,0.94,1,1,0,0
2,65,4,3,1,1.89,0,0,0,3
